starttime	seconds	ctime	dtime	ttime	wait
Wed Aug 19 23:04:04 2015	1440014644	0	275	275	275
Wed Aug 19 23:05:03 2015	1440014703	0	275	275	275
Wed Aug 19 23:02:20 2015	1440014540	0	275	275	275
Wed Aug 19 23:05:35 2015	1440014735	0	275	275	275
Wed Aug 19 23:04:02 2015	1440014642	0	275	275	275
Wed Aug 19 23:04:12 2015	1440014652	0	275	275	275
Wed Aug 19 23:02:12 2015	1440014532	0	275	275	275
Wed Aug 19 23:02:08 2015	1440014528	0	275	275	275
Wed Aug 19 23:02:24 2015	1440014544	0	275	275	275
Wed Aug 19 23:03:52 2015	1440014632	0	275	275	275
Wed Aug 19 23:06:54 2015	1440014814	0	275	275	275
Wed Aug 19 23:04:00 2015	1440014640	0	275	275	275
Wed Aug 19 23:04:34 2015	1440014674	0	275	275	275
Wed Aug 19 23:07:37 2015	1440014857	0	275	275	275
Wed Aug 19 23:03:46 2015	1440014626	0	275	275	275
Wed Aug 19 23:06:40 2015	1440014800	0	275	276	275
Wed Aug 19 23:05:28 2015	1440014728	0	276	276	275
Wed Aug 19 23:02:31 2015	1440014551	0	276	276	275
Wed Aug 19 23:05:02 2015	1440014702	0	276	276	275
Wed Aug 19 23:05:12 2015	1440014712	0	276	276	272
Wed Aug 19 23:02:28 2015	1440014548	0	276	276	275
Wed Aug 19 23:06:10 2015	1440014770	0	276	276	276
Wed Aug 19 23:02:09 2015	1440014529	0	276	276	276
Wed Aug 19 23:03:38 2015	1440014618	0	276	276	276
Wed Aug 19 23:04:59 2015	1440014699	0	276	276	276
Wed Aug 19 23:03:58 2015	1440014638	0	276	276	276
Wed Aug 19 23:03:28 2015	1440014608	0	276	276	254
Wed Aug 19 23:02:11 2015	1440014531	0	276	276	276
Wed Aug 19 23:05:38 2015	1440014738	0	276	276	276
Wed Aug 19 23:07:15 2015	1440014835	0	276	276	276
Wed Aug 19 23:02:20 2015	1440014540	0	276	276	276
Wed Aug 19 23:02:05 2015	1440014525	0	276	276	276
Wed Aug 19 23:07:27 2015	1440014847	0	276	276	276
Wed Aug 19 23:02:34 2015	1440014554	0	276	276	276
Wed Aug 19 23:02:09 2015	1440014529	0	276	276	271
Wed Aug 19 23:02:05 2015	1440014525	0	276	276	276
Wed Aug 19 23:03:05 2015	1440014585	0	276	276	276
Wed Aug 19 23:05:52 2015	1440014752	0	276	276	276
Wed Aug 19 23:04:43 2015	1440014683	0	276	276	276
Wed Aug 19 23:07:43 2015	1440014863	0	276	276	276
Wed Aug 19 23:04:39 2015	1440014679	0	276	276	276
Wed Aug 19 23:06:12 2015	1440014772	0	276	276	276
Wed Aug 19 23:05:54 2015	1440014754	0	276	276	276
Wed Aug 19 23:02:12 2015	1440014532	0	276	276	276
Wed Aug 19 23:02:18 2015	1440014538	0	276	276	276
Wed Aug 19 23:02:07 2015	1440014527	0	276	276	276
Wed Aug 19 23:03:54 2015	1440014634	0	276	276	276
Wed Aug 19 23:02:17 2015	1440014537	0	276	277	276
Wed Aug 19 23:04:02 2015	1440014642	0	277	277	276
Wed Aug 19 23:03:33 2015	1440014613	0	277	277	276
Wed Aug 19 23:05:38 2015	1440014738	0	277	277	276
Wed Aug 19 23:07:37 2015	1440014857	0	277	277	277
Wed Aug 19 23:05:43 2015	1440014743	0	277	277	276
Wed Aug 19 23:07:47 2015	1440014867	0	277	277	277
Wed Aug 19 23:03:08 2015	1440014588	0	277	277	277
Wed Aug 19 23:06:18 2015	1440014778	0	277	277	277
Wed Aug 19 23:02:27 2015	1440014547	0	277	277	277
Wed Aug 19 23:02:53 2015	1440014573	0	277	277	277
Wed Aug 19 23:03:06 2015	1440014586	0	277	277	277
Wed Aug 19 23:07:19 2015	1440014839	0	277	277	277
Wed Aug 19 23:05:16 2015	1440014716	0	277	277	277
Wed Aug 19 23:06:16 2015	1440014776	0	277	278	277
Wed Aug 19 23:04:16 2015	1440014656	0	278	278	277
Wed Aug 19 23:07:22 2015	1440014842	0	277	278	277
Wed Aug 19 23:04:45 2015	1440014685	0	278	278	277
Wed Aug 19 23:04:45 2015	1440014685	0	277	278	277
Wed Aug 19 23:07:20 2015	1440014840	0	278	278	277
Wed Aug 19 23:02:32 2015	1440014552	0	278	278	277
Wed Aug 19 23:03:30 2015	1440014610	0	278	278	278
Wed Aug 19 23:02:25 2015	1440014545	0	278	278	278
Wed Aug 19 23:07:12 2015	1440014832	0	278	278	277
Wed Aug 19 23:02:21 2015	1440014541	0	278	278	278
Wed Aug 19 23:05:56 2015	1440014756	0	278	278	275
Wed Aug 19 23:03:59 2015	1440014639	0	278	278	278
Wed Aug 19 23:03:39 2015	1440014619	0	278	278	278
Wed Aug 19 23:02:53 2015	1440014573	0	278	278	278
Wed Aug 19 23:02:16 2015	1440014536	0	278	278	277
Wed Aug 19 23:02:16 2015	1440014536	0	278	278	278
Wed Aug 19 23:02:36 2015	1440014556	0	278	278	278
Wed Aug 19 23:02:21 2015	1440014541	0	278	278	278
Wed Aug 19 23:02:08 2015	1440014528	0	278	278	278
Wed Aug 19 23:07:22 2015	1440014842	0	278	278	278
Wed Aug 19 23:02:47 2015	1440014567	0	278	278	278
Wed Aug 19 23:03:11 2015	1440014591	0	278	278	278
Wed Aug 19 23:04:25 2015	1440014665	0	278	278	278
Wed Aug 19 23:07:43 2015	1440014863	0	278	278	278
Wed Aug 19 23:05:03 2015	1440014703	0	278	279	278
Wed Aug 19 23:05:07 2015	1440014707	0	279	279	278
Wed Aug 19 23:02:40 2015	1440014560	0	279	279	278
Wed Aug 19 23:06:16 2015	1440014776	0	279	279	278
Wed Aug 19 23:04:55 2015	1440014695	0	279	279	279
Wed Aug 19 23:02:12 2015	1440014532	0	279	279	279
Wed Aug 19 23:02:10 2015	1440014530	0	279	279	279
Wed Aug 19 23:02:20 2015	1440014540	0	279	279	279
Wed Aug 19 23:05:12 2015	1440014712	0	279	279	279
Wed Aug 19 23:06:49 2015	1440014809	0	279	279	264
Wed Aug 19 23:02:13 2015	1440014533	0	279	279	279
Wed Aug 19 23:06:43 2015	1440014803	0	279	279	273
Wed Aug 19 23:04:34 2015	1440014674	0	279	279	279
Wed Aug 19 23:07:25 2015	1440014845	0	279	279	279
Wed Aug 19 23:02:35 2015	1440014555	0	279	279	279
Wed Aug 19 23:02:31 2015	1440014551	0	279	279	279
Wed Aug 19 23:03:18 2015	1440014598	0	279	279	274
Wed Aug 19 23:06:24 2015	1440014784	0	279	279	279
Wed Aug 19 23:03:54 2015	1440014634	0	279	279	279
Wed Aug 19 23:04:47 2015	1440014687	0	279	280	279
Wed Aug 19 23:05:35 2015	1440014735	0	279	280	279
Wed Aug 19 23:05:11 2015	1440014711	0	280	280	279
Wed Aug 19 23:03:08 2015	1440014588	0	280	280	279
Wed Aug 19 23:02:19 2015	1440014539	0	280	280	279
Wed Aug 19 23:02:51 2015	1440014571	0	280	280	280
Wed Aug 19 23:03:40 2015	1440014620	0	280	280	280
Wed Aug 19 23:07:43 2015	1440014863	0	280	280	280
Wed Aug 19 23:04:22 2015	1440014662	0	280	280	280
Wed Aug 19 23:07:19 2015	1440014839	0	280	280	280
Wed Aug 19 23:02:12 2015	1440014532	0	280	280	280
Wed Aug 19 23:02:22 2015	1440014542	0	280	280	280
Wed Aug 19 23:04:55 2015	1440014695	0	280	280	280
Wed Aug 19 23:05:17 2015	1440014717	0	280	280	280
Wed Aug 19 23:03:42 2015	1440014622	0	280	280	280
Wed Aug 19 23:07:07 2015	1440014827	0	280	280	280
Wed Aug 19 23:02:12 2015	1440014532	0	280	280	280
Wed Aug 19 23:03:03 2015	1440014583	0	280	280	280
Wed Aug 19 23:07:32 2015	1440014852	0	280	280	280
Wed Aug 19 23:02:58 2015	1440014578	0	280	280	280
Wed Aug 19 23:05:26 2015	1440014726	0	280	281	280
Wed Aug 19 23:02:43 2015	1440014563	0	280	281	280
Wed Aug 19 23:02:56 2015	1440014576	0	280	281	280
Wed Aug 19 23:04:37 2015	1440014677	0	281	281	280
Wed Aug 19 23:06:20 2015	1440014780	0	281	281	280
Wed Aug 19 23:06:45 2015	1440014805	0	281	281	280
Wed Aug 19 23:04:45 2015	1440014685	0	281	281	281
Wed Aug 19 23:05:22 2015	1440014722	0	281	281	281
Wed Aug 19 23:07:30 2015	1440014850	0	281	281	277
Wed Aug 19 23:07:41 2015	1440014861	0	281	281	281
Wed Aug 19 23:02:48 2015	1440014568	0	281	281	281
Wed Aug 19 23:03:45 2015	1440014625	0	281	281	281
Wed Aug 19 23:03:27 2015	1440014607	0	281	281	281
Wed Aug 19 23:02:33 2015	1440014553	0	281	281	281
Wed Aug 19 23:02:48 2015	1440014568	0	281	281	281
Wed Aug 19 23:06:48 2015	1440014808	0	281	281	281
Wed Aug 19 23:06:18 2015	1440014778	0	281	281	281
Wed Aug 19 23:03:33 2015	1440014613	0	281	281	278
Wed Aug 19 23:04:06 2015	1440014646	0	281	281	281
Wed Aug 19 23:02:34 2015	1440014554	0	281	281	268
Wed Aug 19 23:03:31 2015	1440014611	0	281	281	281
Wed Aug 19 23:04:14 2015	1440014654	0	281	281	281
Wed Aug 19 23:05:02 2015	1440014702	0	281	281	281
Wed Aug 19 23:05:27 2015	1440014727	0	281	281	281
Wed Aug 19 23:07:25 2015	1440014845	0	281	281	281
Wed Aug 19 23:04:00 2015	1440014640	0	281	281	281
Wed Aug 19 23:04:29 2015	1440014669	0	281	281	281
Wed Aug 19 23:04:39 2015	1440014679	0	281	281	281
Wed Aug 19 23:06:54 2015	1440014814	0	281	281	281
Wed Aug 19 23:02:12 2015	1440014532	0	281	281	281
Wed Aug 19 23:03:55 2015	1440014635	0	281	281	281
Wed Aug 19 23:02:28 2015	1440014548	0	281	282	281
Wed Aug 19 23:06:38 2015	1440014798	0	282	282	281
Wed Aug 19 23:03:06 2015	1440014586	0	282	282	281
Wed Aug 19 23:05:58 2015	1440014758	0	282	282	281
Wed Aug 19 23:02:40 2015	1440014560	0	282	282	281
Wed Aug 19 23:07:31 2015	1440014851	0	282	282	281
Wed Aug 19 23:06:16 2015	1440014776	0	282	282	282
Wed Aug 19 23:02:11 2015	1440014531	0	282	282	278
Wed Aug 19 23:06:04 2015	1440014764	0	282	282	282
Wed Aug 19 23:03:22 2015	1440014602	0	282	282	271
Wed Aug 19 23:04:40 2015	1440014680	0	282	282	282
Wed Aug 19 23:02:50 2015	1440014570	0	282	282	282
Wed Aug 19 23:06:42 2015	1440014802	0	282	282	282
Wed Aug 19 23:05:42 2015	1440014742	0	282	282	282
Wed Aug 19 23:03:58 2015	1440014638	0	282	282	282
Wed Aug 19 23:05:08 2015	1440014708	0	282	282	282
Wed Aug 19 23:07:06 2015	1440014826	0	282	282	282
Wed Aug 19 23:07:25 2015	1440014845	0	282	282	282
Wed Aug 19 23:03:45 2015	1440014625	0	282	282	282
Wed Aug 19 23:07:41 2015	1440014861	0	282	282	282
Wed Aug 19 23:05:28 2015	1440014728	0	282	282	282
Wed Aug 19 23:04:43 2015	1440014683	0	282	282	282
Wed Aug 19 23:02:31 2015	1440014551	0	282	282	282
Wed Aug 19 23:02:57 2015	1440014577	0	282	283	282
Wed Aug 19 23:02:15 2015	1440014535	0	282	283	282
Wed Aug 19 23:02:11 2015	1440014531	0	282	283	282
Wed Aug 19 23:02:14 2015	1440014534	0	283	283	282
Wed Aug 19 23:02:13 2015	1440014533	0	283	283	282
Wed Aug 19 23:02:45 2015	1440014565	0	283	283	282
Wed Aug 19 23:04:30 2015	1440014670	0	283	283	283
Wed Aug 19 23:06:50 2015	1440014810	0	283	283	283
Wed Aug 19 23:03:45 2015	1440014625	0	283	283	283
Wed Aug 19 23:03:58 2015	1440014638	0	283	283	283
Wed Aug 19 23:06:34 2015	1440014794	0	283	283	283
Wed Aug 19 23:04:37 2015	1440014677	0	283	283	283
Wed Aug 19 23:03:08 2015	1440014588	0	283	283	283
Wed Aug 19 23:03:30 2015	1440014610	0	283	283	283
Wed Aug 19 23:02:24 2015	1440014544	0	283	283	283
Wed Aug 19 23:04:10 2015	1440014650	0	283	283	283
Wed Aug 19 23:04:57 2015	1440014697	0	283	283	283
Wed Aug 19 23:07:19 2015	1440014839	0	283	283	283
Wed Aug 19 23:02:36 2015	1440014556	0	283	283	283
Wed Aug 19 23:02:07 2015	1440014527	0	283	283	283
Wed Aug 19 23:02:20 2015	1440014540	0	283	283	283
Wed Aug 19 23:06:32 2015	1440014792	0	283	283	283
Wed Aug 19 23:02:24 2015	1440014544	0	283	283	283
Wed Aug 19 23:02:48 2015	1440014568	0	284	284	283
Wed Aug 19 23:03:44 2015	1440014624	0	284	284	283
Wed Aug 19 23:02:39 2015	1440014559	0	284	284	283
Wed Aug 19 23:07:15 2015	1440014835	0	284	284	283
Wed Aug 19 23:06:04 2015	1440014764	0	283	284	283
Wed Aug 19 23:05:52 2015	1440014752	0	284	284	284
Wed Aug 19 23:06:22 2015	1440014782	0	284	284	284
Wed Aug 19 23:07:04 2015	1440014824	0	284	284	284
Wed Aug 19 23:05:16 2015	1440014716	0	284	284	284
Wed Aug 19 23:03:23 2015	1440014603	0	284	284	284
Wed Aug 19 23:04:37 2015	1440014677	0	284	284	284
Wed Aug 19 23:07:47 2015	1440014867	0	284	284	284
Wed Aug 19 23:05:46 2015	1440014746	0	284	284	280
Wed Aug 19 23:07:33 2015	1440014853	0	284	284	284
Wed Aug 19 23:02:19 2015	1440014539	0	284	284	284
Wed Aug 19 23:07:07 2015	1440014827	0	284	284	284
Wed Aug 19 23:04:00 2015	1440014640	0	284	284	284
Wed Aug 19 23:07:03 2015	1440014823	0	284	284	284
Wed Aug 19 23:03:51 2015	1440014631	0	284	285	284
Wed Aug 19 23:02:15 2015	1440014535	0	285	285	284
Wed Aug 19 23:05:56 2015	1440014756	0	285	285	285
Wed Aug 19 23:02:24 2015	1440014544	0	285	285	285
Wed Aug 19 23:04:55 2015	1440014695	0	285	285	285
Wed Aug 19 23:03:11 2015	1440014591	0	285	285	285
Wed Aug 19 23:06:47 2015	1440014807	0	285	285	285
Wed Aug 19 23:04:04 2015	1440014644	0	285	285	285
Wed Aug 19 23:02:44 2015	1440014564	0	285	285	285
Wed Aug 19 23:02:33 2015	1440014553	0	285	285	285
Wed Aug 19 23:02:12 2015	1440014532	0	285	285	285
Wed Aug 19 23:02:14 2015	1440014534	0	285	285	285
Wed Aug 19 23:02:04 2015	1440014524	2	283	285	283
Wed Aug 19 23:06:28 2015	1440014788	0	285	285	285
Wed Aug 19 23:03:35 2015	1440014615	0	285	285	285
Wed Aug 19 23:05:36 2015	1440014736	0	285	285	285
Wed Aug 19 23:03:24 2015	1440014604	0	285	286	285
Wed Aug 19 23:06:30 2015	1440014790	0	285	286	285
Wed Aug 19 23:07:19 2015	1440014839	0	286	286	285
Wed Aug 19 23:06:16 2015	1440014776	0	286	286	285
Wed Aug 19 23:02:36 2015	1440014556	0	286	286	285
Wed Aug 19 23:02:09 2015	1440014529	0	286	286	286
Wed Aug 19 23:02:13 2015	1440014533	0	286	286	286
Wed Aug 19 23:02:55 2015	1440014575	0	286	286	286
Wed Aug 19 23:05:19 2015	1440014719	0	286	286	286
Wed Aug 19 23:03:41 2015	1440014621	0	286	286	286
Wed Aug 19 23:02:39 2015	1440014559	0	286	286	286
Wed Aug 19 23:07:29 2015	1440014849	0	286	286	286
Wed Aug 19 23:06:42 2015	1440014802	0	286	286	266
Wed Aug 19 23:07:00 2015	1440014820	0	286	286	286
Wed Aug 19 23:05:14 2015	1440014714	0	286	286	286
Wed Aug 19 23:05:54 2015	1440014754	0	286	286	280
Wed Aug 19 23:06:28 2015	1440014788	0	286	287	286
Wed Aug 19 23:06:49 2015	1440014809	0	287	287	286
Wed Aug 19 23:05:52 2015	1440014752	0	287	287	286
Wed Aug 19 23:03:27 2015	1440014607	0	287	287	286
Wed Aug 19 23:02:04 2015	1440014524	2	285	287	285
Wed Aug 19 23:07:10 2015	1440014830	0	287	287	286
Wed Aug 19 23:04:18 2015	1440014658	0	287	287	287
Wed Aug 19 23:06:27 2015	1440014787	0	287	287	287
Wed Aug 19 23:02:45 2015	1440014565	0	287	287	287
Wed Aug 19 23:02:07 2015	1440014527	0	287	287	287
Wed Aug 19 23:03:33 2015	1440014613	0	287	287	287
Wed Aug 19 23:04:14 2015	1440014654	0	287	287	287
Wed Aug 19 23:04:22 2015	1440014662	0	287	287	287
Wed Aug 19 23:06:49 2015	1440014809	0	287	287	287
Wed Aug 19 23:05:40 2015	1440014740	0	287	287	287
Wed Aug 19 23:07:49 2015	1440014869	0	287	287	287
Wed Aug 19 23:06:44 2015	1440014804	0	287	287	287
Wed Aug 19 23:04:08 2015	1440014648	0	287	287	287
Wed Aug 19 23:05:56 2015	1440014756	0	288	288	287
Wed Aug 19 23:03:44 2015	1440014624	0	288	288	275
Wed Aug 19 23:03:09 2015	1440014589	0	288	288	287
Wed Aug 19 23:02:51 2015	1440014571	0	288	288	281
Wed Aug 19 23:03:52 2015	1440014632	0	288	288	288
Wed Aug 19 23:05:50 2015	1440014750	0	288	288	288
Wed Aug 19 23:02:14 2015	1440014534	0	288	288	288
Wed Aug 19 23:05:13 2015	1440014713	0	288	288	288
Wed Aug 19 23:06:05 2015	1440014765	0	288	288	288
Wed Aug 19 23:06:08 2015	1440014768	0	288	288	288
Wed Aug 19 23:06:30 2015	1440014790	0	288	288	288
Wed Aug 19 23:04:57 2015	1440014697	0	288	288	288
Wed Aug 19 23:05:03 2015	1440014703	0	288	288	288
Wed Aug 19 23:06:52 2015	1440014812	0	288	288	288
Wed Aug 19 23:04:16 2015	1440014656	0	288	288	288
Wed Aug 19 23:05:28 2015	1440014728	0	288	288	288
Wed Aug 19 23:03:37 2015	1440014617	0	288	288	288
Wed Aug 19 23:06:10 2015	1440014770	0	288	288	288
Wed Aug 19 23:03:01 2015	1440014581	0	288	288	288
Wed Aug 19 23:04:04 2015	1440014644	0	288	288	288
Wed Aug 19 23:07:07 2015	1440014827	0	288	288	288
Wed Aug 19 23:05:25 2015	1440014725	0	288	288	288
Wed Aug 19 23:03:11 2015	1440014591	0	288	289	288
Wed Aug 19 23:03:10 2015	1440014590	0	288	289	288
Wed Aug 19 23:06:00 2015	1440014760	0	289	289	288
Wed Aug 19 23:04:18 2015	1440014658	0	289	289	288
Wed Aug 19 23:05:54 2015	1440014754	0	289	289	288
Wed Aug 19 23:07:05 2015	1440014825	0	289	289	288
Wed Aug 19 23:05:22 2015	1440014722	0	289	289	288
Wed Aug 19 23:05:25 2015	1440014725	0	288	289	288
Wed Aug 19 23:02:10 2015	1440014530	0	289	289	288
Wed Aug 19 23:04:14 2015	1440014654	0	289	289	288
Wed Aug 19 23:06:10 2015	1440014770	0	289	289	289
Wed Aug 19 23:03:11 2015	1440014591	0	289	289	289
Wed Aug 19 23:04:37 2015	1440014677	0	289	289	289
Wed Aug 19 23:07:25 2015	1440014845	0	289	289	289
Wed Aug 19 23:03:31 2015	1440014611	0	289	289	289
Wed Aug 19 23:03:39 2015	1440014619	0	289	289	289
Wed Aug 19 23:02:19 2015	1440014539	0	289	289	289
Wed Aug 19 23:03:11 2015	1440014591	0	289	289	289
Wed Aug 19 23:02:12 2015	1440014532	0	289	289	289
Wed Aug 19 23:06:42 2015	1440014802	0	289	289	289
Wed Aug 19 23:02:09 2015	1440014529	0	289	289	289
Wed Aug 19 23:05:52 2015	1440014752	0	289	289	286
Wed Aug 19 23:02:59 2015	1440014579	0	289	289	289
Wed Aug 19 23:02:22 2015	1440014542	0	289	290	289
Wed Aug 19 23:03:01 2015	1440014581	0	290	290	289
Wed Aug 19 23:05:16 2015	1440014716	0	290	290	287
Wed Aug 19 23:02:05 2015	1440014525	0	290	290	288
Wed Aug 19 23:06:36 2015	1440014796	0	290	290	290
Wed Aug 19 23:02:53 2015	1440014573	0	290	290	286
Wed Aug 19 23:02:16 2015	1440014536	0	290	290	290
Wed Aug 19 23:02:18 2015	1440014538	0	290	290	290
Wed Aug 19 23:07:31 2015	1440014851	0	290	290	290
Wed Aug 19 23:03:37 2015	1440014617	0	290	290	290
Wed Aug 19 23:02:42 2015	1440014562	0	290	290	290
Wed Aug 19 23:05:23 2015	1440014723	0	290	290	290
Wed Aug 19 23:02:10 2015	1440014530	0	290	290	290
Wed Aug 19 23:04:06 2015	1440014646	0	290	290	290
Wed Aug 19 23:06:32 2015	1440014792	0	290	290	290
Wed Aug 19 23:03:29 2015	1440014609	0	290	290	287
Wed Aug 19 23:04:32 2015	1440014672	0	290	290	290
Wed Aug 19 23:04:43 2015	1440014683	0	290	290	290
Wed Aug 19 23:04:08 2015	1440014648	0	290	290	290
Wed Aug 19 23:06:18 2015	1440014778	0	290	290	290
Wed Aug 19 23:02:25 2015	1440014545	0	290	290	290
Wed Aug 19 23:07:13 2015	1440014833	0	290	291	290
Wed Aug 19 23:02:57 2015	1440014577	0	290	291	290
Wed Aug 19 23:03:33 2015	1440014613	0	291	291	274
Wed Aug 19 23:06:06 2015	1440014766	0	291	291	290
Wed Aug 19 23:02:42 2015	1440014562	0	291	291	290
Wed Aug 19 23:07:01 2015	1440014821	0	291	291	290
Wed Aug 19 23:03:52 2015	1440014632	0	291	291	291
Wed Aug 19 23:02:25 2015	1440014545	0	291	291	290
Wed Aug 19 23:07:13 2015	1440014833	0	291	291	291
Wed Aug 19 23:06:00 2015	1440014760	0	291	291	291
Wed Aug 19 23:04:06 2015	1440014646	0	291	291	291
Wed Aug 19 23:02:18 2015	1440014538	0	291	291	291
Wed Aug 19 23:03:32 2015	1440014612	0	291	291	291
Wed Aug 19 23:06:06 2015	1440014766	0	291	291	291
Wed Aug 19 23:02:17 2015	1440014537	0	291	291	291
Wed Aug 19 23:02:15 2015	1440014535	0	291	291	291
Wed Aug 19 23:02:19 2015	1440014539	0	291	291	291
Wed Aug 19 23:03:29 2015	1440014609	0	291	291	291
Wed Aug 19 23:02:21 2015	1440014541	0	291	291	291
Wed Aug 19 23:04:03 2015	1440014643	0	291	291	291
Wed Aug 19 23:04:18 2015	1440014658	0	291	292	291
Wed Aug 19 23:05:22 2015	1440014722	0	291	292	291
Wed Aug 19 23:02:09 2015	1440014529	0	292	292	291
Wed Aug 19 23:02:09 2015	1440014529	0	292	292	291
Wed Aug 19 23:02:18 2015	1440014538	0	292	292	291
Wed Aug 19 23:02:10 2015	1440014530	0	292	292	292
Wed Aug 19 23:04:22 2015	1440014662	0	292	292	291
Wed Aug 19 23:04:16 2015	1440014656	0	292	292	292
Wed Aug 19 23:05:56 2015	1440014756	0	292	292	292
Wed Aug 19 23:02:39 2015	1440014559	0	292	292	292
Wed Aug 19 23:05:50 2015	1440014750	0	292	292	292
Wed Aug 19 23:04:12 2015	1440014652	0	292	292	292
Wed Aug 19 23:07:49 2015	1440014869	0	292	292	292
Wed Aug 19 23:02:20 2015	1440014540	0	292	292	292
Wed Aug 19 23:02:19 2015	1440014539	0	292	292	292
Wed Aug 19 23:05:16 2015	1440014716	0	292	292	292
Wed Aug 19 23:02:06 2015	1440014526	0	292	293	292
Wed Aug 19 23:03:27 2015	1440014607	0	293	293	292
Wed Aug 19 23:04:34 2015	1440014674	0	293	293	292
Wed Aug 19 23:05:37 2015	1440014737	0	292	293	292
Wed Aug 19 23:04:14 2015	1440014654	0	293	293	293
Wed Aug 19 23:04:10 2015	1440014650	0	293	293	293
Wed Aug 19 23:03:12 2015	1440014592	0	293	293	293
Wed Aug 19 23:03:04 2015	1440014584	0	293	293	293
Wed Aug 19 23:06:18 2015	1440014778	0	293	293	293
Wed Aug 19 23:06:34 2015	1440014794	0	293	293	293
Wed Aug 19 23:02:51 2015	1440014571	0	293	293	293
Wed Aug 19 23:07:01 2015	1440014821	0	293	293	290
Wed Aug 19 23:06:12 2015	1440014772	0	293	293	293
Wed Aug 19 23:07:31 2015	1440014851	0	293	293	293
Wed Aug 19 23:02:33 2015	1440014553	0	293	293	293
Wed Aug 19 23:02:30 2015	1440014550	0	293	293	293
Wed Aug 19 23:02:40 2015	1440014560	0	293	294	293
Wed Aug 19 23:05:53 2015	1440014753	0	293	294	293
Wed Aug 19 23:07:29 2015	1440014849	0	294	294	293
Wed Aug 19 23:04:43 2015	1440014683	0	294	294	294
Wed Aug 19 23:07:07 2015	1440014827	0	294	294	294
Wed Aug 19 23:04:41 2015	1440014681	0	294	294	294
Wed Aug 19 23:05:44 2015	1440014744	0	294	294	294
Wed Aug 19 23:02:06 2015	1440014526	0	294	294	294
Wed Aug 19 23:06:32 2015	1440014792	0	294	294	294
Wed Aug 19 23:04:16 2015	1440014656	0	294	294	294
Wed Aug 19 23:02:45 2015	1440014565	0	294	294	294
Wed Aug 19 23:05:50 2015	1440014750	0	294	294	294
Wed Aug 19 23:03:09 2015	1440014589	0	294	294	294
Wed Aug 19 23:02:50 2015	1440014570	0	294	294	294
Wed Aug 19 23:06:16 2015	1440014776	0	294	294	294
Wed Aug 19 23:06:06 2015	1440014766	0	294	294	294
Wed Aug 19 23:05:30 2015	1440014730	0	294	294	294
Wed Aug 19 23:06:44 2015	1440014804	0	294	295	294
Wed Aug 19 23:05:38 2015	1440014738	0	295	295	294
Wed Aug 19 23:02:21 2015	1440014541	0	295	295	294
Wed Aug 19 23:05:51 2015	1440014751	0	295	295	294
Wed Aug 19 23:03:26 2015	1440014606	0	295	295	295
Wed Aug 19 23:07:16 2015	1440014836	0	295	295	294
Wed Aug 19 23:06:29 2015	1440014789	0	295	295	295
Wed Aug 19 23:03:55 2015	1440014635	0	295	295	295
Wed Aug 19 23:03:32 2015	1440014612	0	295	295	289
Wed Aug 19 23:05:17 2015	1440014717	0	295	295	295
Wed Aug 19 23:02:14 2015	1440014534	0	295	295	295
Wed Aug 19 23:05:03 2015	1440014703	0	295	295	295
Wed Aug 19 23:07:29 2015	1440014849	0	295	295	295
Wed Aug 19 23:06:12 2015	1440014772	0	295	295	295
Wed Aug 19 23:05:42 2015	1440014742	0	295	295	295
Wed Aug 19 23:03:43 2015	1440014623	0	295	295	295
Wed Aug 19 23:03:16 2015	1440014596	0	295	296	295
Wed Aug 19 23:07:13 2015	1440014833	0	295	296	295
Wed Aug 19 23:02:19 2015	1440014539	0	295	296	295
Wed Aug 19 23:02:24 2015	1440014544	0	295	296	295
Wed Aug 19 23:02:13 2015	1440014533	0	295	296	295
Wed Aug 19 23:02:11 2015	1440014531	0	296	296	296
Wed Aug 19 23:06:29 2015	1440014789	0	296	296	296
Wed Aug 19 23:06:18 2015	1440014778	0	296	296	296
Wed Aug 19 23:06:57 2015	1440014817	0	296	296	296
Wed Aug 19 23:03:49 2015	1440014629	0	296	296	296
Wed Aug 19 23:03:34 2015	1440014614	0	296	296	296
Wed Aug 19 23:02:15 2015	1440014535	0	296	296	296
Wed Aug 19 23:02:18 2015	1440014538	0	296	296	296
Wed Aug 19 23:04:10 2015	1440014650	0	296	296	287
Wed Aug 19 23:04:37 2015	1440014677	0	296	296	296
Wed Aug 19 23:05:46 2015	1440014746	0	296	296	296
Wed Aug 19 23:05:05 2015	1440014705	0	296	296	296
Wed Aug 19 23:02:36 2015	1440014556	0	296	296	296
Wed Aug 19 23:03:27 2015	1440014607	0	296	296	290
Wed Aug 19 23:02:16 2015	1440014536	0	296	296	296
Wed Aug 19 23:03:58 2015	1440014638	0	296	297	296
Wed Aug 19 23:05:30 2015	1440014730	0	296	297	296
Wed Aug 19 23:07:27 2015	1440014847	0	297	297	296
Wed Aug 19 23:06:14 2015	1440014774	0	297	297	296
Wed Aug 19 23:04:59 2015	1440014699	0	297	297	297
Wed Aug 19 23:05:57 2015	1440014757	0	297	297	296
Wed Aug 19 23:02:11 2015	1440014531	0	297	297	297
Wed Aug 19 23:02:19 2015	1440014539	0	297	297	297
Wed Aug 19 23:03:32 2015	1440014612	0	297	297	296
